0.9375,0.259145,2.90149
0.96875,0.254595,2.94107
1,0.25,2.97865
0,0.21875,1.24452
0.03125,0.223536,1.29018
0.0625,0.228276,1.3374
0.09375,0.232924,1.38615
0.125,0.237436,1.43635
0.15625,0.241767,1.48791
0.1875,0.245877,1.54075
0.21875,0.249726,1.59476
0.25,0.253277,1.64982
0.28125,0.256495,1.70581
0.3125,0.259349,1.76257
0.34375,0.261813,1.81997
0.375,0.263861,1.87784
0.40625,0.265476,1.93601
0.4375,0.26664,1.99432
0.46875,0.267343,2.05259
0.5,0.267578,2.11065
0.53125,0.267343,2.1683
0.5625,0.26664,2.2254
0.59375,0.265476,2.28175
0.625,0.263861,2.3372
0.65625,0.261813,2.39159
0.6875,0.259349,2.44477
0.71875,0.256495,2.49661
0.75,0.253277,2.54699
0.78125,0.249726,2.59579
0.8125,0.245877,2.64292
0.84375,0.241767,2.6883
0.875,0.237436,2.73185
0.90625,0.232924,2.77353
0.9375,0.228276,2.8133
0.96875,0.223536,2.85113
1,0.21875,2.88701
0,0.1875,1.20623
0.03125,0.192477,1.25072
0.0625,0.197407,1.29675
0.09375,0.202241,1.34427
0.125,0.206933,1.3932
0.15625,0.211438,1.44346
0.1875,0.215713,1.49497
0.21875,0.219715,1.54761
0.25,0.223408,1.60128
0.28125,0.226754,1.65583
0.3125,0.229723,1.71112
0.34375,0.232285,1.76702
0.375,0.234416,1.82335
0.40625,0.236095,1.87996
0.4375,0.237306,1.93667
0.46875,0.238037,1.99331
0.5,0.238281,2.04971
0.53125,0.238037,2.10568
0.5625,0.237306,2.16106
0.59375,0.236095,2.21568
0.625,0.234416,2.26938
0.65625,0.232285,2.322
0.6875,0.229723,2.37341
0.71875,0.226754,2.42346
0.75,0.223408,2.47204
0.78125,0.219715,2.51905
0.8125,0.215713,2.56439
0.84375,0.211438,2.60799
0.875,0.206933,2.64978
0.90625,0.202241,2.68972
0.9375,0.197407,2.72778
0.96875,0.192477,2.76394
1,0.1875,2.79818
0,0.15625,1.16912
0.03125,0.161419,1.21247
0.0625,0.166538,1.25733
0.09375,0.171558,1.30365
0.125,0.176431,1.35134
0.15625,0.181109,1.40034
0.1875,0.185548,1.45055
0.21875,0.189704,1.50186
0.25,0.193539,1.55416
0.28125,0.197014,1.60731
0.3125,0.200097,1.66118
0.34375,0.202758,1.71561
0.375,0.20497,1.77045
0.40625,0.206714,1.82553
0.4375,0.207971,1.88069
0.46875,0.20873,1.93575
0.5,0.208984,1.99053
0.53125,0.20873,2.04487
0.5625,0.207971,2.09859
0.59375,0.206714,2.15153
0.625,0.20497,2.20353
0.65625,0.202758,2.25444
0.6875,0.200097,2.30412
0.71875,0.197014,2.35245
0.75,0.193539,2.3993
0.78125,0.189704,2.44457
0.8125,0.185548,2.48819
0.84375,0.181109,2.53008
0.875,0.176431,2.57018
0.90625,0.171558,2.60845
0.9375,0.166538,2.64486
0.96875,0.161419,2.67941
1,0.15625,2.71209
0,0.125,1.13315
0.03125,0.13036,1.17539
0.0625,0.135669,1.21911
0.09375,0.140875,1.26426
0.125,0.145928,1.31075
0.15625,0.15078,1.35851
0.1875,0.155383,1.40745
0.21875,0.159693,1.45746
0.25,0.16367,1.50842
0.28125,0.167274,1.56021
0.3125,0.170471,1.61269
0.34375,0.17323,1.66569
0.375,0.175525,1.71908
0.40625,0.177333,1.77268
0.4375,0.178637,1.82632
0.46875,0.179424,1.87984
0.5,0.179688,1.93306
0.53125,0.179424,1.98582
0.5625,0.178637,2.03793
0.59375,0.177333,2.08924
0.625,0.175525,2.1396
0.65625,0.17323,2.18885
0.6875,0.170471,2.23686
0.71875,0.167274,2.28352
0.75,0.16367,2.32869
0.78125,0.159693,2.3723
0.8125,0.155383,2.41426
0.84375,0.15078,2.45449
0.875,0.145928,2.49296
0.90625,0.140875,2.52963
0.9375,0.135669,2.56447
0.96875,0.13036,2.59747
1,0.125,2.62865
0,0.09375,1.09829
0.03125,0.0993018,1.13945
0.0625,0.1048,1.18206
0.09375,0.110192,1.22605
0.125,0.115425,1.27137
0.15625,0.12045,1.31793
0.1875,0.125218,1.36563
0.21875,0.129682,1.41437
0.25,0.133801,1.46404
